Timestamp,ASIN,Price,Ship From,Sold By
2022-12-26 16:56:47.041526,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 16:58:51.734678,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:00:56.612748,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:03:01.961329,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:05:06.458406,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:07:11.183515,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:09:15.897307,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:11:20.743657,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:13:25.424717,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:15:29.972319,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:17:34.431359,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:19:39.937612,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:21:44.971096,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:23:50.064859,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:25:54.857563,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:28:00.206727,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:30:05.023864,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:32:09.479253,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:34:14.587346,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-26 17:36:19.118984,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
