Timestamp,ASIN,Price,Ship From,Sold By
2022-12-27 16:47:01.880449,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:49:06.767732,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:51:11.273398,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:53:15.679303,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:55:20.170429,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:57:24.835981,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 16:59:29.682832,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 17:01:34.650392,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 17:03:39.419324,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
2022-12-27 17:05:43.821778,B00005BIEF,$88.33,OfficeWorld Store,OfficeWorld Store
